date,margin_buy_intensity,margin_crowding_reversal,margin_momentum,margin_plus_reversal,margin_reversal,price_momentum_cs,price_reversal_cs,short_squeeze
2022-06-09,-0.007569341580906077,-0.01327252490735582,-0.019045649868938298,-0.007889698393052685,-0.0065490998713277175,-0.01428740055047699,-0.004255921795657489,-0.009466053431900663
2022-06-10,0.01017221554665873,0.021771940808938083,0.016707632615050386,0.006694122989979079,0.010005043209534829,0.021324080521208783,0.010747036246137025,0.010321535090863946
2022-06-13,0.0059808264696018226,0.008448081889233357,0.004158165652115843,-0.007809607619768798,-0.006484790161899686,0.007935923737896622,-0.00443594613867092,-0.0018141329264985124
2022-06-14,0.008050072455651695,0.0028761598332652863,-0.0053222272806269285,0.0030100009518334078,-0.000892968377730374,-0.01250563371682405,0.0028634666951101954,0.0032331417222849126
2022-06-15,0.0010179040336098747,-0.009883236331007145,-0.006641159498168935,0.009563797219491237,-0.006369779101185986,-0.008935734314455728,0.00905171085338363,0.004616946645872947
2022-06-16,-0.0040386629503922425,-0.0022034073930248294,0.006088414486018706,-0.000866639798032093,0.0011264070186864754,0.007490956823247876,0.0024256857335600737,0.004920469725237846
2022-06-17,0.008044887674317996,0.011672061221627304,0.011110991833199968,-0.00032743778652635715,0.010271517078088465,0.018156915368597863,0.00290690655136518,0.006423858241592445
2022-06-20,0.0023972863868155095,-0.0007329562729680914,-0.00026938165425312944,0.00016259651239410803,0.00881239633835728,0.005362112236920079,0.004512326849212138,0.001992692203692956
2022-06-21,-0.007373252529397453,-0.007811558296726366,-0.009020074655057289,0.004701953836865695,0.000683500091773234,-0.019535372688216368,-0.0005592178342325489,-0.006182099003320691
2022-06-22,-0.006246528607974277,-0.00886242770626388,-0.0010508084163331703,-0.005126810006766513,-0.009145917947465982,-0.003997015283195019,-0.010897875719410317,-0.009946189951065759
2022-06-23,0.00955504599511557,0.027266453068545738,0.0228189355613669,0.008970877212584778,0.024210112971982913,0.030112444382857054,0.010578552069223703,0.02399441165163377
2022-06-24,-0.0002252587986194367,0.0004101248668568043,0.014719706506682485,0.003210134175814427,0.005847682181291434,0.009419709324076942,0.0019255231886796268,0.0022113774874013047
2022-06-27,0.005868243835239993,0.015231146929938735,0.005778215864550185,0.004216449347737477,0.01391807298818352,0.017391646326659925,0.009978183818009549,0.012259792963191945
2022-06-28,0.005823103063897023,0.01404297203982414,0.010202416368198092,0.007392538574032831,0.0070290766056586036,-0.0015263780823784024,0.010218814180097468,0.010024782215360814
2022-06-29,-0.014096413675295532,-0.027428130459888258,-0.02757376475321376,-0.0064654632691982595,-0.019986240496207303,-0.035253042450166625,-0.010840268669020561,-0.022012477812619544
2022-06-30,0.006416230231708216,0.011694135723559772,0.01376523664304482,0.003911954219262618,0.009108913056974631,0.014273349129974109,0.004888110123974293,0.006889277255369834
2022-07-01,0.006335806007770293,-0.0028576703506625074,0.00890499438466882,0.004845186150228885,0.0014628631907884573,0.00436821057742603,0.004530151036380662,0.001776154752259984
2022-07-04,0.004362553042460287,0.00874607085390975,0.007769297428176814,0.0037448805103502836,0.008786355918630891,0.014256604914483297,0.0029557578222454113,-0.0011673771914153944
2022-07-05,-0.0026738815756847576,-0.0010369661716969907,0.0036248344604741215,0.0011978728895669609,-0.0024171208025296903,0.0012322554397499784,-0.0008817138457422072,0.000736177707003937
2022-07-06,-0.011122143937868438,-0.010686903219933394,0.00012342940001858335,-0.0016318339425557963,-0.011096070252098729,-0.00451591638513946,-0.009630490803889584,-0.01354945347170153
2022-07-07,0.008462318062040945,0.0006178185841893561,0.007827514760075463,0.0021587977915625556,0.02444373095208458,0.010334645723215553,0.011018402801765219,0.014830004500111047
2022-07-08,-0.004415059200701847,-0.009760410654639153,-0.007908367258259308,0.0014167583315523925,-0.013609263579271079,-0.0055459075496290585,-0.0013262913890543843,-0.00710986804038756
2022-07-11,-0.012727622460065171,-0.016548450803484122,-0.026779439443507587,-0.010335721218154452,-0.014393683055263541,-0.029634549501565646,-0.011920094888563722,-0.006637833544796409
2022-07-12,-0.00620299390024625,-0.008955329842564828,-0.022194809807857496,-0.01494073380445655,-0.007972331922756442,-0.026772125586061433,-0.01867739758677725,-0.00801245811260789
2022-07-13,-0.0008522607906724354,-0.0008040888260256125,0.005842646931331502,-0.0012612004117588933,0.00033889994795766173,0.010744845999134193,0.0024316912360523636,0.005744301009253898
2022-07-14,0.0010993437621912789,0.013243538861314774,0.028009149261647475,0.0062768866579874846,0.01810157988557383,0.023348270863226463,0.009042696246418175,0.0013417426552521485
2022-07-15,-0.010527377949616447,-0.017126268314771223,-0.006985548667163733,-0.007244868393020357,-0.007432910112484686,-0.0019442200433573951,-0.010382606788899067,-0.009960860360465357
2022-07-18,0.013856871275676303,0.0054378581971036965,0.015480690795329004,0.015639686526538715,0.011257142033306886,0.006768302127986894,0.01736811935049248,0.017919839941881788
2022-07-19,0.00477193512059979,0.0012977551998204437,-0.005979467024744964,0.008433374597619748,0.0013085753413945513,-0.005270782494910282,0.012835741148108062,0.0007225390883840995
2022-07-20,0.0011347741011466393,0.011519622238427799,0.004551274776897599,0.008004020209384762,0.004891903820530377,0.008423229708302386,0.005860238098708324,0.010852976616436057
2022-07-21,-0.004047757840510698,-0.009412051191143916,-0.008919323815581354,-0.004106622360219595,-0.007047113559298367,-0.011459496456437075,-0.0051763356657438635,-0.009375960011177024
2022-07-22,-0.0034660877130260146,-0.002268916519695554,-0.002803359493940589,-0.01146885559231502,-0.0011821351511846,0.0034889129542632347,-0.008470472885880488,0.0018945303840274407
2022-07-25,-0.008146517748368809,0.0005030844492977338,-0.0039025259047584587,-0.00015058875869719947,-0.0028192654021672045,8.164262442401003e-05,-0.0060805016974599035,-0.0060659823539226145
2022-07-26,0.004735160865901216,0.005538609399682782,0.010303976502534902,0.015960593412818025,0.004967164256621638,0.007882042691031004,0.011916073236160438,0.004504956620937243
2022-07-27,-0.001836073795108904,0.00504921689403569,0.009757914660494256,-0.002131105487615655,0.007844310703327464,0.028344909788810206,-0.0003258541217801175,0.0042513238835986105
2022-07-28,0.00571935726390529,0.012175877583900964,0.004102315267343844,0.0048694740400774365,0.0025404179931515806,0.009244497414296142,0.003838558153940879,0.009235618635421968
2022-07-29,-0.005709155320691368,-0.00421922415580709,-0.0049138398704240685,-0.01723265189774992,0.0048226279521459145,0.014339239721537481,-0.010651870077123213,0.0014248844586007062
2022-08-01,0.006554991063595039,0.005913856018095128,0.009978405296483207,0.013418055748263581,0.008192614718275966,0.0036599098115251572,0.01130389387325119,0.007437964537409031
2022-08-02,-0.021125764895142483,-0.02223632628712084,-0.016064522733861466,-0.008784055571831194,-0.019532525664454264,-0.02320863955532068,-0.02213127328237376,-0.01736135954787359
2022-08-03,-0.005274544057152109,-0.010113401833300907,-0.008794511976783152,-0.002915984011264977,-5.757445395377812e-05,-0.015712451444882914,-0.00486863403138975,-0.002227961954952144
2022-08-04,0.0059810769395926364,0.006130112038518129,0.0032744668082276326,0.012898894043738666,0.011095546723343896,-0.008517377750099548,0.013743992901745682,0.0005276638245608759
2022-08-05,0.014158059460378295,0.009944591208656312,0.011533007009351833,0.011157466644647666,0.013713748737877684,0.0005127772266076714,0.014909178671787478,0.011226212974818097
2022-08-08,0.007857292981838676,0.0058123050433419535,0.027183489102898112,0.009260680310956667,0.00312645951800378,0.028157807028352886,0.0036377003854365215,0.007205040895243613
2022-08-09,-0.00026431140981722343,-0.0003691176793599847,-0.002109647273470263,0.005485891344523787,0.004645492784595608,0.005235124779854579,0.0028665481864639745,-0.0021951964793520606
2022-08-10,-0.0005570572241474507,0.005602523414422289,0.018283426892171637,-0.004229529761431654,0.004101494749184847,0.022802239520007324,-0.0069605351856076225,-0.0018165394732874542
2022-08-11,0.008855337116982269,0.013699691178905338,-0.007379259965943648,0.022194258308524183,0.011971118591179103,-0.015237911238254095,0.016042346396416482,0.020576616590920433
2022-08-12,-0.0031557744371221268,-0.011003493933632926,-0.017822954357882073,-0.0015140363483198927,-0.006366276699091487,-0.02640735252255793,-0.002346173829394083,-0.005493989631865367
2022-08-15,0.0013121799138450232,0.007314643011642161,0.015748214052783444,0.0037531442121817534,0.009510699494779562,0.019792942668181473,0.004101218425135757,0.001672507015023485
2022-08-16,0.006362026169002865,0.0023671243888807956,-0.00537861712841922,-0.0025086723987539535,-0.004161060521560402,0.0041551947702025225,-0.0028170751666374083,6.797051087761483e-05
2022-08-17,0.0022368889155666614,0.008140211909740373,-0.000204099909492509,-0.00011253218499256474,-0.0024937645659419043,0.0014559245225609996,-0.0012526123645137642,0.002766651430855297
2022-08-18,0.00037502527358692234,0.010846319583241745,0.013110726396880218,-0.0046794209300747855,0.004889742120677205,0.02494855806254719,-0.0008362505868519661,0.0045997617516251674
2022-08-19,-0.010078935183380131,-0.018968834598655063,-0.017505394613149317,-0.009349031402806428,-0.010156741075839163,-0.015275819081986518,-0.011012129214683976,-0.007391689934827458
2022-08-22,0.0058207379307725895,0.003461326416804533,0.009310090059328466,0.005875726819516893,0.002123056786082923,-0.009865380413750605,0.0065768839548228245,0.0018073799261524442
2022-08-23,0.0029429438310981295,0.001598396597158356,0.0031595040681690616,-0.005241495450042483,0.0010939494983371303,0.005005428797195389,-0.0070921775261206165,-0.0006917634751160955
2022-08-24,-0.022149631927121136,-0.025098213967434658,-0.032630536162141704,-0.023429907538819968,-0.02017129317245303,-0.03006694024132441,-0.023172125980136894,-0.028671526676003145
2022-08-25,0.002286544443725879,-0.007238848622178242,-0.010658518869968055,-0.001958990124313174,-0.0025900979526899772,-0.017645666403874622,-0.0024378360124970738,0.0019101975569897028
2022-08-26,0.0018180900807993254,-0.008160258843335893,-0.011933545640807392,-0.0028633480353752075,-0.0038806386837975074,-0.0146538724477996,-0.002506465647741764,-0.005161226325697329
2022-08-29,-0.0005639051210643725,0.004179386909683742,0.008342539629572588,-0.00211663192158393,0.0007258097974181569,0.005323709895547106,-0.0025808664962054593,0.0060176050149842696
2022-08-30,-0.007897243961069457,-0.0070144829992961465,-0.01368802729580434,-0.004680095211702278,-0.004858411364970374,-0.015240574051804274,0.0055205401544101244,-0.005572588405840288
2022-08-31,-0.02072301553395609,-0.03063647478625167,-0.031010700127177746,-0.022252105693349802,-0.02319492485574807,-0.02663493253467772,-0.02819211093572895,-0.015892396260602515
2022-09-01,-0.0060082059177710406,-0.004410990612597448,-0.008752389148401615,-0.007006166195546206,-0.00876448807751281,-0.00414247681330609,-0.004684633209335178,-0.004391305356973777
2022-09-02,0.0015609215457885477,0.016952612488625934,0.00835978938069733,0.0050349399755193255,0.0207494416346717,0.01672038209084325,0.011750460919773645,0.014186108291871573
2022-09-05,0.003977056632909464,0.00032203540204609404,0.005820653907938384,-0.0053322414395372214,0.004746738510299925,0.004376793276086473,-0.005813426332421736,-0.0015027107287054267
2022-09-06,0.013338648366211544,0.016768143347283933,0.026396083434596006,0.017064105584208945,0.017966529264736436,0.01807066447252615,0.026422702164277556,0.015742630535298688
2022-09-07,0.0061600990500525615,0.002383848358810198,0.015651396030822592,0.011335050429062533,0.010502848938766036,0.010305984371874508,0.01258750524155689,0.008239611118271623
2022-09-08,-0.005622447843296728,-0.007990623019628834,-0.015329185444839528,-0.012870826283954813,-0.009045053585694194,-0.00790947706467787,-0.01545373916067396,-0.004533664872807121
2022-09-09,0.0062556811237069535,-0.0012977963948266533,0.007453923466933114,0.008001367609478647,0.0011587596930181946,0.006796268025883368,0.007967394656280007,0.005418341810997119
2022-09-13,-0.0031962535001636688,0.0006904330103973197,-0.003606673080466866,-0.002458620064294618,-0.0030050040119398626,-0.0011134775322309493,0.0016283152943048467,-0.0019456990875264184
2022-09-14,-0.00954537292353628,-0.005808067069688252,-0.007681239465706714,-0.009904906732672903,-0.007791669609376441,-0.0040061272708201675,-0.012667339855318479,-0.00813819123337321
2022-09-15,-0.01953699826997198,-0.022658381009179808,-0.03813258745486892,-0.025746846908866777,-0.027715695008356085,-0.030712650637624232,-0.026210080316951708,-0.018993419956091332
2022-09-16,-0.02181635214118857,-0.006689025729851607,-0.008954476236055477,-0.016549992430415106,-0.010986722721643853,-0.011343922589144836,-0.015655942368139043,-0.016184586165823914
2022-09-19,-0.00455002632704709,-0.0026603983521812677,-0.0064203393086486385,-0.0036286103690333586,-0.000405638219525065,0.0038590311823539494,-0.002526233265246409,-0.003090198199513172
2022-09-20,0.004647074415015064,-0.0013771232373998347,0.0055207049665622855,0.005662904482117457,0.010251167394910311,0.006573577170118709,0.009383602838526918,0.0035792956607318314
2022-09-21,0.00430997573213909,0.00781550027451315,0.0013875651559637715,-0.007606019127293741,-0.0003798785223123379,0.003993121344482978,-0.006007827303693408,-0.001064777107171395
2022-09-22,-0.0012597552620573378,0.005057496872910721,-0.0011450529571848068,-0.001784329404629968,0.0019357513934699323,0.0015154855204183,-0.004646018657678487,-0.004940789561357057
2022-09-23,-0.009222008770901489,-0.016548176629699183,-0.02253052681072951,-0.01493752188697338,-0.017773670895011834,-0.019093614906779556,-0.01605476817385436,-0.012696808751803915
2022-09-26,-0.011046657539835514,-0.014403338623811164,0.0011290700258007936,0.0028344740926057373,0.006247790391513233,-9.23874140733093e-06,0.013937359670076983,-0.009658569909073841
2022-09-27,0.00919108364599018,0.010341756199031353,0.0033971715016603028,0.009112760548889888,0.004725681023178398,-0.002166637087172203,0.007795409785443293,0.00900559450539661
2022-09-28,-0.017749623585956505,-0.02125512248563391,-0.02619679595835481,-0.0283371680488925,-0.014092570144050968,-0.022524887506199433,-0.02797497662266575,-0.018400341711732413
2022-09-29,-0.0011781582697244438,-0.002420337213829806,0.0016506208729537904,0.006280462678054339,0.0016966186404962517,0.00033182942570879814,0.003921442691540097,0.00030294386652897083
2022-09-30,-0.0006797211579871952,-0.006533765564032604,-0.015265140097524684,-0.010325309386334528,-0.009375770430362742,-0.020354757594375477,-0.012851418528486713,-0.005350685980378917
2022-10-10,-0.0014836402585815356,-0.005876085425959969,-0.010069534431042028,-0.013044475348447437,-0.024682000045458397,-0.018800410599832503,-0.02300848202405835,-0.016873704840416354
2022-10-11,0.0024236810087532304,-0.0031091614350803624,0.0061487990270201074,0.006243371547348492,-0.0032972647346881847,-0.0016538419692981772,0.0046017127487784915,-0.006379237342717031
2022-10-12,0.008924857880701314,0.014703151474378954,0.003359445344516303,0.023781725346470464,0.016686078932312633,0.006160198804886885,0.023378771994267397,0.012402658301557505
2022-10-13,-0.0038869001990548525,-0.006775579183635281,-0.0015301862321173395,0.0038175941024730497,-0.011585361411227168,-0.008774623610849434,-0.001626116877956681,-0.00016880833469881914
2022-10-14,0.01671139933733072,0.013493214878627707,0.017069088138161343,0.018027099261965385,0.013822330580359575,0.018587619872255184,0.018335552142856384,0.012326760543201185
2022-10-17,0.0007360383674859589,0.00370221362178946,0.0017754293241504554,0.009246351905377573,0.006192831637244935,-1.3982473367577459e-05,0.007335684937392099,0.004246388112197136
2022-10-18,-0.0018242275834783655,-0.003497695096910792,0.009315765091029951,0.0019628363934505546,-0.0009523928270127537,0.017179904067266667,0.0016232369680784361,-0.0011251658553307095
2022-10-19,-0.002555208388320519,-0.0044184943151184776,-0.009538627799937773,-0.0059471351543638066,-0.0037180621998698766,-0.00560650216023513,-0.0046054946446609695,-0.0067887596885862714
2022-10-20,-0.0028672975565131476,0.0048769390734237465,-0.004805514503843976,-0.003807598801098288,0.0003444983986918324,-0.00020878941574587102,-0.00030852557174778326,-0.0010129074099512903
2022-10-21,-0.0034522896518286786,-0.0015850857226228075,0.00026883018831800855,-0.0011509273739019926,-0.002206049478806394,0.0138021488836109,-9.744707266837631e-05,-0.0007219572956077803
2022-10-24,-0.0068781354618602285,-0.0037353197670806884,-0.008076112339628745,-0.006944955864321607,-0.0008697432237426521,0.001691478114653171,0.0006348394161517999,-0.009680313277740375
2022-10-25,-0.003979169942693407,-0.00014652880706376894,-0.008497401500141409,0.0029102684726426214,-0.0006798706478619507,-0.0035719810940176974,0.0037996293493350966,-0.003994399569147839
2022-10-26,0.011519470875208,0.022874358860956175,0.011056199061934134,0.013549567442349834,0.014651218903703907,0.02540845972888627,0.015580770887925735,0.011267939942490056
2022-10-27,-0.002059143067845604,0.004076271623197099,-0.013959228128760881,-0.010026018244772103,-0.002434533028426772,-0.012778363421788352,-0.004698665134637971,0.0032129643454193156
2022-10-28,-0.021945816177640246,-0.02595637003876339,-0.02377255239868892,-0.027306216758968403,-0.023111531325641248,-0.023513332941144008,-0.021423591863077757,-0.021418263595721115
2022-10-31,-0.0025482234018128196,0.005070513127407721,0.0005251427815379064,-0.001386677828490002,0.0026960290552809187,0.004340227201959616,-0.00572104490787635,-0.0030875181663357672
2022-11-01,0.01875312990317595,0.007192976199643781,0.0223358288199306,0.02384177530339868,0.010693238518522573,0.01245144143011568,0.02595916260401091,0.01305973847298212
2022-11-02,0.005638757427426757,0.007566684855012944,0.01985612717181788,0.02356969815172741,0.014861254122797688,0.006790872765074614,0.02118798081147026,0.013776221027287748
2022-11-03,-0.005878639067722535,0.002048060007457112,-0.007868091109000018,-0.008192685657526086,0.006906404325648278,0.003100104411106518,0.0038274662152783,-0.008913421224981309
2022-11-04,0.015985154882446912,0.008393868788280539,0.017750624077758036,0.025595775768455307,0.012752578896985563,0.010733748117769108,0.02478995866564956,0.01957639758139415
2022-11-07,0.003704749073459132,-0.0011356566893441374,0.004332899353594664,0.004296727257682213,-0.0033807383257216076,0.006709651272394279,0.002508549418615306,0.004551498095540053
2022-11-08,0.002612163838157751,0.0019299376498930518,-0.0004669962477357916,-0.0027328827194447788,-0.008915850145531826,0.0011521533447308651,-0.004804973038405433,0.00025668463869677805
2022-11-09,-0.006567992852600723,-0.0014415860414023927,-0.005062152983983316,-0.005606789709143616,-0.0034674076473951974,0.0012135112521468627,-0.0024759502041566506,-0.0056578351369009575
2022-11-10,-0.00616768886151223,0.0001994541001381411,-0.010446833686034416,-0.005931094304493956,-0.014238705960383322,-0.014113409239789503,-0.014938159049045207,-0.004654354298456866
2022-11-11,0.005084162016165582,0.002361537932576207,0.007900697870244805,0.015623939255414748,-0.0001726001834377817,0.007569863328357831,0.014620712237775231,0.010683360224210315
2022-11-14,-0.0006485415171436992,0.01967244649850021,-0.007245583517439921,-0.007867818443116535,-0.007004054388390325,-0.0007755412152726471,-0.010378039751911575,-0.0029619267744222487
2022-11-15,0.007334328121843471,0.015195499038444237,0.01902922799508421,0.015819786759851122,0.02051492520488725,0.02532945624356894,0.020493765337352095,0.008098671404304364
2022-11-16,-0.0010194619512129328,-0.006984570265889374,-0.006483540445519099,-0.004941869449877145,-0.008042349022088403,-0.009478888222683406,-0.010244171190675413,-0.00010188622904674859
2022-11-17,-0.006965004558516157,0.006905508132711047,0.0018728418090427712,-0.004195928332935019,-0.003399512798058035,0.007153794384263894,-0.012688865376558497,-0.0018853051081988762
2022-11-18,-0.004848509053956573,0.004465545890334705,-0.006029015201290921,-0.0031091952901229477,0.0020003925085158958,-0.0065307358640722055,-0.003984859135033228,0.0005738172919474928
2022-11-21,0.0018274274761550687,-0.008573791840944355,-0.005371414159738712,-0.0015012596983334059,0.002444238289676776,-0.008048880204389552,0.005837949938415287,-0.001424296476737562
2022-11-22,0.00214088367401288,-0.01261452694438941,-0.007620675869698706,-0.006708832759738898,-0.008483387334540522,-0.0022274953360586153,-0.013903816779104575,-0.0015605758519832082
2022-11-23,0.004954849950248575,-0.008747132936819252,0.0034661679369855348,0.007317498005601311,-0.00020561736302023828,-0.007859818253132214,0.006797561222010761,0.004170798370187669
2022-11-24,-0.001847033382420457,-0.001963813964889829,0.0039059416357988272,0.00643577562395907,-0.003948064931868856,-0.0006639015857990789,0.004226544437269001,-0.003347302501045991
2022-11-25,0.001649138231387439,-0.005420434538162642,-0.011097946900257416,-0.01156414785609122,-0.011123925909739308,-0.004410810981067262,-0.01709075892415027,0.0013650264331408976
2022-11-28,-0.005769314703332301,-0.0019019243999623253,-0.0024444910904708643,-0.005715082241535014,-0.0034241038490230207,-0.0010843520539001873,-0.0026833041535509593,-0.0014822887321107512
2022-11-29,0.012754236616464269,0.01698002759627813,0.013324264685418375,0.01090301433007802,0.0053840477663961005,0.011625796824146446,0.007233501041672897,0.014140356263644424
2022-11-30,0.003778702609190696,-0.001566865864441714,0.006489248376353527,0.00022781371904676608,0.0004571523217920361,0.005256005618686689,-0.0014007132453946925,-0.00345656291064954
2022-12-01,0.0002200400389969874,0.004246665103212028,0.014899608216739607,0.017284928227488734,0.003980399157018507,-0.0007511803595178619,0.01303038358634135,0.005873928599206553
2022-12-02,0.0030086216527387445,-0.003627014458697543,-0.0028578240455060023,0.007097349511578264,0.0003401373359981055,-0.007067272937114646,0.002966012181780841,0.0022789635655984324
2022-12-05,0.019707148984201662,0.03346168787510237,0.006488924634786603,-0.006761276203490075,0.007812591352584908,0.02179440227626259,-0.006851629732218133,0.007497996358732713
2022-12-06,0.00425380387645978,-0.0021549444362203452,0.010525369290525133,0.021120727019275434,0.00018101113250877933,-0.0017567196736023528,0.01113258179998655,0.0023541367655474047
2022-12-07,0.0017207985288535902,0.0017814222147607768,0.00589340654908952,0.0032969853986935024,-0.0014927690281195283,-0.0013611443929443276,0.0007547552751120629,-0.0038062215195511675
2022-12-08,0.000845156698951869,-0.001010696621611614,-0.004251730537611152,-0.006899133634209751,-0.002516242276809982,-0.003753010858807402,-0.0034181133966716412,-0.0045688085768693775
2022-12-09,-0.0005003860780578354,-0.00043864713658747876,-0.004131219664432695,-0.0007194907596511217,0.002525263107386748,-0.003192416551183858,0.002754012124541311,0.004673164803874913
2022-12-12,-0.009185884418503593,-0.0011418336523297543,-0.006245273362390405,0.0011267456584498165,-0.005406707306931937,-0.005102148514043784,0.0006603976895930727,-0.008346259813095171
2022-12-13,0.0022312608795561307,-0.0003023192577022382,-0.006848379710483735,-0.018938747507226922,-0.0034938932149807442,-0.001714992996929555,-0.017609225856272344,0.0010700670997518744
2022-12-14,0.003064787462168294,-0.006953912204500167,-0.0003903182295651459,0.00079452383903919,-0.001468317892912058,-0.008777999664891624,-0.003508612277824918,-0.0008803591680251201
2022-12-15,-0.0015139476565460869,-0.0008290247222588715,0.0054114472621669,0.010210775062820327,0.0034812511193637718,-0.0016516967818562057,0.01101009718752883,0.00353747257058033
2022-12-16,0.0009853831314412173,0.006271383177398923,-0.014614958463257027,-0.01796341353806384,-0.007365223269893047,-0.002381842800352396,-0.018231400073108337,-0.0067319324418201555
2022-12-19,-0.018082943621441968,-0.021756168976383182,-0.013499041712434072,-0.010171259035302863,-0.008006492369689484,-0.014178055105655198,-0.011367026542577686,-0.013131360737807417
2022-12-20,-0.0049516708284680685,-0.012359046994713312,-0.0057580752524775194,-0.007675921496206899,-0.005853766261369967,-0.015312879784439095,-0.006195638141857991,-0.006942015734003183
2022-12-21,-0.006519271019022311,-0.0006636628119361635,-0.013870781245261945,-0.00920552308299532,-0.0038249251427701397,-0.002615794838770162,-0.011914572143533936,-0.006022911222148702
2022-12-22,-0.010312448300551294,-0.0027571176502612423,-0.011855330883070343,-0.012650847751369246,-0.009864698692876107,-0.0028826152504362688,-0.016098596544134543,-0.010137694531022375
2022-12-23,-0.001047847203588032,0.0003027369983224955,-0.007968817480905837,-0.007485142373160643,-0.007641970174996019,-0.0028815552674670178,-0.007152400540262938,-0.0005966565243109575
2022-12-26,0.005267100559226591,-0.000837987440828899,0.016360955252878166,0.025800612338463827,0.016911775183673868,0.007477537438452457,0.024578944053955318,0.012642544674062374
2022-12-27,0.005321447860722215,0.004441255688791701,0.003925501260982977,0.007241383131714397,0.005176642397165798,0.0034928618153088568,0.006652408192036307,0.00645212345716191
2022-12-28,-0.0018525612867827637,-0.0003702935800125712,-0.010089629441914194,-0.010227571858993626,-0.00874457773122902,-0.004396756564953373,-0.010181844582089632,-0.005736336324763087
2022-12-29,-0.009708165767070571,0.0013000227029815957,-0.00313558304426244,-0.001798729244430958,-0.00027100390016758925,0.0010609949270174424,-0.002136526145748842,-0.0033382571723907894
2022-12-30,0.0010646815221192164,0.001707195266999255,0.0007249165029891049,-0.004403738104737017,-0.003397931579387938,3.464541689207223e-05,-0.00602275093814379,-0.0001863387020982272
2023-01-03,0.01641479322702899,0.007324885238693267,0.02075694487856098,0.019001498197791428,0.021406653339316878,0.00951014225446787,0.029428227087103354,0.011526971610706746
2023-01-04,0.0002802558168035945,0.005735386492536247,-0.0002986109482512238,-0.0035403873872675473,-0.005058399545780693,0.004716695017622032,-0.008129080674692087,-0.001802006975285283
2023-01-05,0.004110781633057585,0.006767048264042297,0.010678681532962414,0.011242705158794742,0.0196907851553204,0.017277824483740604,0.01859557489201906,0.010920676929008725
2023-01-06,-0.0023925921412878697,-0.0011769257673415066,-0.0017395140427169495,0.0033208383726325208,0.006385923516230702,0.004884611613092168,0.008756535539775626,0.0037455673499359656
2023-01-09,0.0037399372708392504,0.007146690901064175,0.007941340413796152,0.004110312348422906,0.0139832399714251,0.011842702211200562,0.012290825969023105,0.006784353030530183
2023-01-10,-0.004776783816522651,0.001015282303108988,0.0017143393900664013,0.003481506936014555,0.0033595894573515014,0.006273290335256448,0.00831619202617734,0.00584302149604285
2023-01-11,-0.002261331949246051,-0.004223807078415507,-0.004227966341678139,-0.004216170934580629,-0.00848082411198812,-0.006706004079898593,-0.004200557827485147,-0.004425671402323288
2023-01-12,-0.00175047679289058,-0.0016205060522072703,0.00010367005244799216,0.008818491756265258,0.006743696580096426,-0.0019162021385026814,0.0074497005560937475,0.0010563940790054788
2023-01-13,0.005071617402919743,0.00988262908507398,0.00156665699817959,0.005450965425286867,0.005781123344746909,0.007436046767381309,0.004551471593342481,0.008460589671181594
2023-01-16,0.0039049195924421003,0.002906714552026648,0.011805609895939585,0.01346097626850022,0.007245077608602381,0.009217013169717205,0.011634625791917609,0.004987586077207918
2023-01-17,0.0008228054064757864,-0.004703791889954619,0.0024125574625977943,0.005630306150346338,0.002506571448725163,-0.0019727905730968125,0.004464538201267329,0.005327011578916213
2023-01-18,0.003902885267371342,0.0020870530446239336,0.0005573820084685448,0.0032393304676849857,0.0006714328009620104,0.0021209635683645464,0.0012952430505237386,-0.0009269294396349478
2023-01-19,0.007971628933566333,0.0034290208061274943,0.007389012899998441,0.004542394926611804,0.005338978679732847,0.008991377571263894,0.010761866011672665,0.008981138084979091
2023-01-20,0.005338669573164852,0.0010945323753893989,0.0027209332966392163,0.0058159670542632744,0.004525339250733725,0.004383839852666921,0.006104537651893191,0.0018762827851575585
2023-01-30,0.004159905866479695,0.0002694253091493589,0.007823123855533196,0.0073938734978173555,0.006177248550192924,0.007460718462472846,0.00866762097858504,-0.00046058769899625626
2023-01-31,-0.001924591008156352,-0.004526411606291843,-0.0033283838094484617,-0.0003236502185278896,0.00021527843272247266,-0.0029995217773578237,0.0022409035888066044,0.0004637581751811458
2023-02-01,0.009087636582560146,0.004603167958806619,0.005207869448777324,0.006430915821323548,0.003901742584995315,0.0010642366052528536,0.005116974382759244,0.011362390282511091
2023-02-02,-0.004233582486481422,0.0015261202400257564,0.0030822263434815323,0.0018941996792675377,0.0028813945541816856,-5.3725538352007773e-05,-0.0003457000905168797,0.003387438088627503
2023-02-03,-0.00452360566877797,-0.0025698203068882397,-0.002796415216259302,-0.00195113213543599,-0.009740955770915199,-0.005284521332285567,-0.005002885577376682,-0.008259561292461854
2023-02-06,-0.001411432875357619,2.047862323878757e-05,-0.003382957013124702,-0.003858974289885465,-0.0049518970568410235,-0.004928702045427784,-0.0037302430244989756,-0.006799882722558789
2023-02-07,0.007166607449671659,0.00041924890600196225,-0.001088040232213945,-0.0029438491802037973,0.004780011830399766,0.01000093468564413,-0.0004042362210213461,0.007724365041343128
2023-02-08,-0.00833681343983743,-0.002728698075570565,-0.0008124218633182802,0.0005049889759036129,-0.0021421322092029507,-0.0078002485429530055,-0.002077372087728107,-0.006142421653041244
